lon,lat,anio,clase,fuente,B02,B03,B04,B08,B11,B12,NDVI,NDWI,alcaldia,confianza
-99.26864488197717,19.285167266770504,2024,bosque,dynamic_world,380.0,580.0,468.0,2710.0,1426.0,746.0,0.70547515,-0.6474164,La Magdalena Contreras,1.0
-99.3034096834726,19.238095545882643,2024,bosque,dynamic_world,197.0,322.0,299.0,1699.0,939.0,493.0,0.7007007,-0.6813459,La Magdalena Contreras,1.0
-99.29101293255174,19.23144801278016,2024,bosque,dynamic_world,134.0,244.0,159.0,1699.0,796.0,390.0,0.82884824,-0.748842,La Magdalena Contreras,1.0
-99.30547580862608,19.2347717793314,2024,bosque,dynamic_world,180.0,272.0,244.5,1478.0,1017.0,554.5,0.7161103,-0.6891429,La Magdalena Contreras,1.0
-99.27376527909664,19.26136191174134,2024,bosque,dynamic_world,173.5,243.5,209.5,1186.5,726.0,355.5,0.69985676,-0.6594406,La Magdalena Contreras,1.0
-99.27259746922728,19.22228519688214,2024,bosque,dynamic_world,411.0,570.5,624.5,1803.5,1368.0,835.5,0.48558486,-0.5193766,La Magdalena Contreras,1.0
-99.2575956039825,19.28840120179333,2024,bosque,dynamic_world,418.0,543.5,705.5,1645.5,1672.5,1133.0,0.39982986,-0.5034262,La Magdalena Contreras,1.0
-99.30170288443276,19.2204885663139,2024,bosque,dynamic_world,176.0,295.0,246.0,1605.0,995.0,512.0,0.73419774,-0.6894737,La Magdalena Contreras,1.0
-99.25777526703932,19.27142304292348,2024,bosque,dynamic_world,272.0,411.5,293.5,2221.5,1261.0,580.5,0.7666004,-0.6874288,La Magdalena Contreras,1.0
-99.28526371473338,19.23575992614393,2024,bosque,dynamic_world,171.0,251.5,209.0,1531.0,814.0,384.5,0.7597701,-0.71781206,La Magdalena Contreras,1.0
-99.26864488197717,19.23387346404728,2024,bosque,dynamic_world,170.0,302.0,211.0,1607.0,816.0,385.0,0.7678768,-0.683604,La Magdalena Contreras,1.0
-99.26424313708496,19.237736219768998,2024,bosque,dynamic_world,181.0,267.0,207.0,1436.0,788.5,395.0,0.7480219,-0.6864357,La Magdalena Contreras,1.0
-99.2854433777902,19.24249729077483,2024,bosque,dynamic_world,196.5,331.5,295.0,1564.5,918.0,492.5,0.6827104,-0.6503165,La Magdalena Contreras,1.0
-99.28481455709132,19.243665100644183,2024,bosque,dynamic_world,180.0,282.5,261.5,1505.5,977.0,532.5,0.7040181,-0.6840045,La Magdalena Contreras,1.0
-99.28086196984118,19.264416183707343,2024,bosque,dynamic_world,215.5,292.0,243.0,1650.5,826.5,404.0,0.74333245,-0.6993565,La Magdalena Contreras,1.0
-99.297390971069,19.239263355752,2024,bosque,dynamic_world,260.0,405.0,407.0,1741.0,1146.0,646.0,0.62104285,-0.6225536,La Magdalena Contreras,1.0
-99.26864488197717,19.29226395751505,2024,bosque,dynamic_world,362.5,531.0,532.0,1965.0,1763.5,1055.0,0.57388866,-0.5745192,La Magdalena Contreras,1.0
-99.28436539944926,19.237826051297407,2024,bosque,dynamic_world,187.0,287.0,199.5,1970.5,771.0,356.5,0.816129,-0.7457364,La Magdalena Contreras,1.0
-99.25400234284602,19.26324837383799,2024,bosque,dynamic_world,602.5,856.0,1022.5,2275.5,1949.0,1276.5,0.37992722,-0.45329714,La Magdalena Contreras,1.0
-99.25948206607914,19.24591088885448,2024,bosque,dynamic_world,256.0,366.5,295.5,2220.0,1184.0,603.5,0.76505667,-0.7166054,La Magdalena Contreras,1.0
-99.24600733681736,19.26306871078117,2024,bosque,dynamic_world,208.5,254.0,211.5,1299.5,973.0,498.0,0.72005296,-0.67299646,La Magdalena Contreras,1.0
-99.30152322137594,19.2265072787175,2024,bosque,dynamic_world,257.0,402.0,402.0,1603.0,1125.5,647.0,0.5990025,-0.5990025,La Magdalena Contreras,1.0
-99.28517388320496,19.249683813047785,2024,bosque,dynamic_world,215.0,304.0,212.0,2104.0,772.0,401.0,0.8169257,-0.7475083,La Magdalena Contreras,1.0
-99.25723627786884,19.251929601258084,2024,bosque,dynamic_world,217.0,297.0,258.0,1512.0,804.0,408.0,0.7084746,-0.67164177,La Magdalena Contreras,1.0
-99.30475715639876,19.255612693922973,2024,bosque,dynamic_world,138.5,216.5,161.5,1360.5,678.5,311.5,0.7877792,-0.72542804,La Magdalena Contreras,1.0
-99.30116389526228,19.247887182479545,2024,bosque,dynamic_world,316.5,497.0,536.5,1984.5,1348.5,759.5,0.5743753,-0.5994358,La Magdalena Contreras,1.0
-99.31472845605248,19.25291774807061,2024,bosque,dynamic_world,302.0,453.0,425.0,2062.0,1234.0,678.0,0.65822273,-0.63976145,La Magdalena Contreras,1.0
