lon,lat,anio,clase,fuente,B02,B03,B04,B08,B11,B12,NDVI,NDWI,alcaldia,confianza
-99.18303543540056,19.41659079283719,2024,bosque,dynamic_world,269.0,430.5,299.5,2556.0,1088.5,518.5,0.7902294,-0.71170264,Miguel Hidalgo,1.0
-99.20001359427044,19.45935060036128,2024,bosque,dynamic_world,683.0,824.0,940.0,1899.0,1598.0,1145.0,0.337795,-0.39478517,Miguel Hidalgo,1.0
-99.18204728858804,19.41838742340543,2024,bosque,dynamic_world,398.0,560.0,464.5,2064.0,1294.5,829.5,0.6325885,-0.5731707,Miguel Hidalgo,1.0
-99.2087272525264,19.450367447520087,2024,bosque,dynamic_world,418.0,561.0,566.0,1748.0,1233.0,860.0,0.5108038,-0.51407534,Miguel Hidalgo,1.0
-99.20414584457738,19.41093140654724,2024,bosque,dynamic_world,868.5,1052.5,1223.5,2243.0,2011.5,1481.0,0.29410067,-0.3612502,Miguel Hidalgo,1.0
-99.21079337767986,19.41398567851325,2024,bosque,dynamic_world,514.0,627.5,686.5,1382.0,1796.0,1329.0,0.33623397,-0.37546653,Miguel Hidalgo,1.0
-99.18537105513929,19.42395697816697,2024,bosque,dynamic_world,272.0,458.0,261.0,2679.0,945.0,446.0,0.82244897,-0.70800126,Miguel Hidalgo,1.0
-99.18797616946324,19.415872140609896,2024,bosque,dynamic_world,475.0,681.5,656.5,2624.0,1493.5,1011.5,0.5997561,-0.5876569,Miguel Hidalgo,1.0
-99.219327372879,19.401858422177632,2024,bosque,dynamic_world,411.0,534.0,641.0,1434.5,2025.0,1485.0,0.3823175,-0.45745492,Miguel Hidalgo,1.0
-99.1840235822131,19.42835872305916,2024,bosque,dynamic_world,273.0,439.0,286.0,2567.0,1155.0,614.0,0.7995093,-0.7079175,Miguel Hidalgo,1.0
-99.19165926212813,19.421980684541907,2024,bosque,dynamic_world,282.0,455.0,275.0,3132.0,1241.5,608.5,0.8385677,-0.7463061,Miguel Hidalgo,1.0
-99.20711028501498,19.40670932471188,2024,bosque,dynamic_world,737.0,931.5,1077.5,2052.5,1896.0,1387.0,0.3115016,-0.37567025,Miguel Hidalgo,1.0
-99.2072899480718,19.40527202025729,2024,bosque,dynamic_world,595.0,774.5,858.0,1813.5,1921.5,1393.5,0.35766423,-0.4014683,Miguel Hidalgo,1.0
-99.1967796592476,19.412997531700714,2024,bosque,dynamic_world,663.0,839.0,1008.0,1956.0,2428.0,1759.0,0.31983805,-0.39964223,Miguel Hidalgo,1.0
-99.18680835959388,19.416411129780368,2024,bosque,dynamic_world,415.0,566.5,518.0,2481.0,1339.5,827.5,0.6545515,-0.62821984,Miguel Hidalgo,1.0
-99.20809843182752,19.40500252567205,2024,bosque,dynamic_world,561.5,732.5,851.0,1828.0,1858.0,1327.5,0.3646883,-0.42784613,Miguel Hidalgo,1.0
-99.20594247514562,19.410661911962,2024,bosque,dynamic_world,418.5,582.0,538.0,1520.5,1415.0,953.0,0.4772893,-0.44637337,Miguel Hidalgo,1.0
-99.1908507783724,19.416321298251955,2024,bosque,dynamic_world,346.5,560.5,418.5,2849.5,1274.0,702.5,0.74388003,-0.671261,Miguel Hidalgo,1.0
-99.21250017671969,19.40500252567205,2024,bosque,dynamic_world,398.0,522.0,575.5,1471.5,1583.0,1059.0,0.43771374,-0.47629797,Miguel Hidalgo,1.0
-99.1824964462301,19.422609505240796,2024,bosque,dynamic_world,291.0,443.0,378.0,2267.0,1516.0,880.0,0.71417767,-0.67306274,Miguel Hidalgo,1.0
-99.21088320920828,19.451894583503087,2024,bosque,dynamic_world,833.5,1071.0,1250.0,1984.5,2032.0,1605.0,0.22708301,-0.29896906,Miguel Hidalgo,1.0
-99.20037292038408,19.4151534883826,2024,bosque,dynamic_world,734.0,1005.0,1334.0,2426.0,2700.0,1969.0,0.29042554,-0.41416496,Miguel Hidalgo,1.0
-99.22202231873136,19.402487242876514,2024,bosque,dynamic_world,397.5,448.5,514.0,1232.5,1458.0,916.5,0.4113942,-0.46638906,Miguel Hidalgo,1.0
-99.21115270379352,19.40563134637093,2024,bosque,dynamic_world,796.5,1049.0,1211.5,2271.5,2009.0,1371.5,0.30433536,-0.36816743,Miguel Hidalgo,1.0
-99.21735107925394,19.39997196008098,2024,bosque,dynamic_world,469.5,562.5,654.5,1344.5,1408.5,1065.0,0.34517258,-0.41006818,Miguel Hidalgo,1.0
-99.2036068554069,19.41048224890518,2024,bosque,dynamic_world,500.5,695.0,683.5,2041.5,1595.5,1097.0,0.49834862,-0.4920519,Miguel Hidalgo,1.0
-99.19857628981585,19.423238325939675,2024,bosque,dynamic_world,456.5,578.0,695.0,1540.0,1257.5,914.5,0.37807608,-0.4542021,Miguel Hidalgo,1.0
-99.21851888912327,19.4008702753651,2024,bosque,dynamic_world,456.5,546.0,648.0,1562.0,1688.0,1188.5,0.41357467,-0.48197344,Miguel Hidalgo,1.0
-99.20854758946956,19.40679915624029,2024,bosque,dynamic_world,554.5,716.0,862.0,1769.5,2074.0,1582.0,0.34486035,-0.42385837,Miguel Hidalgo,1.0
-99.20378651846372,19.468872742372948,2024,bosque,dynamic_world,564.0,737.0,876.0,2331.0,1991.0,1444.0,0.45369503,-0.5195567,Miguel Hidalgo,1.0
-99.19201858824177,19.42386714663856,2024,bosque,dynamic_world,317.0,476.0,330.0,2403.0,1216.0,606.0,0.75850713,-0.66932964,Miguel Hidalgo,1.0
-99.22013585663473,19.420094222445258,2024,bosque,dynamic_world,304.5,455.0,375.0,2289.0,1304.0,716.5,0.7184685,-0.6683673,Miguel Hidalgo,1.0
-99.25130739699364,19.39853465562639,2024,bosque,dynamic_world,254.0,359.0,276.5,1581.5,981.5,553.0,0.70236814,-0.62999225,Miguel Hidalgo,1.0
-99.2088170840548,19.41245854253024,2024,bosque,dynamic_world,457.0,595.0,707.0,1501.5,2162.0,1461.0,0.35974643,-0.43238732,Miguel Hidalgo,1.0
-99.21124253532192,19.402487242876514,2024,bosque,dynamic_world,692.5,927.0,1056.5,2103.5,2344.0,1728.5,0.3313291,-0.38821977,Miguel Hidalgo,1.0
-99.21097304073668,19.41425517309848,2024,bosque,dynamic_world,522.0,672.5,796.0,1703.0,2075.0,1538.5,0.36294517,-0.4338034,Miguel Hidalgo,1.0
-99.20935607322528,19.41075174349041,2024,bosque,dynamic_world,487.5,698.0,781.0,1948.0,2013.5,1380.5,0.42762917,-0.4724112,Miguel Hidalgo,1.0
-99.19103044142923,19.420004390916844,2024,bosque,dynamic_world,392.5,554.0,537.0,2171.0,1692.5,1105.0,0.60339737,-0.5933945,Miguel Hidalgo,1.0
-99.21797989995282,19.40410421038793,2024,bosque,dynamic_world,704.0,973.5,1273.0,2138.5,2708.5,1953.5,0.2537007,-0.3743573,Miguel Hidalgo,1.0
-99.216273100913,19.402936400518573,2024,bosque,dynamic_world,606.0,789.0,1087.0,1970.5,2358.0,1694.5,0.28896156,-0.42815727,Miguel Hidalgo,1.0
-99.20639163278769,19.412997531700714,2024,bosque,dynamic_world,1119.0,1387.0,1779.0,2677.0,2194.5,1559.0,0.20152603,-0.31742126,Miguel Hidalgo,1.0
